item_id,target_word,target_level,target_POS,tested_sense_desc,condition,foil_type,foil_subtype,review_priority,ljt_eligibility,candidate_id,sentence_text,syntactic_frame,rationale,known_risks,approach_label,llm_draft_version
uvlt_1k_t06_i03,forget,1K,verb,not remember,inappropriate,b_collocation,b_collocation,routine,eligible,2,He forgot his friend's sleepy number.,SVO,'sleepy number' modifier non-collocate for forget-object (phone/house/passport/birthday number standard),,modifier-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t06_i03,forget,1K,verb,not remember,inappropriate,b_collocation,b_collocation,routine,eligible,3,I forgot to lock the hungry door.,SV-inf,'hungry door' non-collocate; door modifiers: front/back/old/wooden/locked standard,,modifier-collocate-2,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t07_i01,work,1K,verb,do things to get money,appropriate,NA,,careful,careful,1,Her dad works at the factory.,SV-PP,do-things-for-money sense forced by 'at the factory',minority-sense target (function as work); foil still fails across senses.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t07_i01,work,1K,verb,do things to get money,appropriate,NA,,careful,careful,2,Her mother worked at the hospital.,SV-PP,do-for-money sense forced by 'mother worked at the hospital',minority-sense target preserved.,at-location,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t07_i01,work,1K,verb,do things to get money,appropriate,NA,,careful,careful,3,They worked for the local company.,SV-PP,do-for-money sense forced by 'worked for the local company',,for-frame,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t07_i01,work,1K,verb,do things to get money,inappropriate,b_collocation,b_collocation,careful,careful,1,Her dad works at the apple.,SV-PP,'work at X' with X = concrete fruit is non-collocate; work at + workplace/company standard,minority-sense target (function as work); foil still fails across senses.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t07_i01,work,1K,verb,do things to get money,inappropriate,b_collocation,b_collocation,careful,careful,2,Her mother worked at the orange.,SV-PP,'worked at the orange' non-collocate; workplace nouns: hospital/bank/factory/office/shop standard,,prep-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t07_i01,work,1K,verb,do things to get money,inappropriate,b_collocation,b_collocation,careful,careful,3,They worked for the local triangle.,SV-PP,'worked for the triangle' non-collocate; work for + organization/company/person standard,,prep-collocate-2,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t07_i02,return,1K,verb,go back again,appropriate,NA,,careful,careful,1,She returned home after the party.,SV-PP or SVO-PP,go-back sense forced by 'home' + 'after',minority-sense: return something. Foil works because b-collocate check is on object selection.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t07_i02,return,1K,verb,go back again,appropriate,NA,,careful,careful,2,The soldiers returned from the war.,SV-PP,go-back sense forced by +human subject + 'from the war',minority-sense: return an object. Foil works on go-back sense.,from-frame,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t07_i02,return,1K,verb,go back again,appropriate,NA,,careful,careful,3,She returned to the empty office.,SV-PP,go-back sense forced by 'returned to the empty office',,to-frame,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t07_i02,return,1K,verb,go back again,inappropriate,b_collocation,b_collocation,careful,careful,1,She returned a song after the party.,SV-PP or SVO-PP,return + direct obj 'song' non-collocate (return books/calls/emails/keys standard),minority-sense: return something. Foil works because b-collocate check is on object selection.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t07_i02,return,1K,verb,go back again,inappropriate,b_collocation,b_collocation,careful,careful,2,The soldiers returned from the thunder.,SV-PP,'returned from the thunder' non-collocate; return from + place/event standard (war/trip/journey/vacation),,prep-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t07_i02,return,1K,verb,go back again,inappropriate,b_collocation,b_collocation,careful,careful,3,She returned to the empty breakfast.,SV-PP,'returned to the empty breakfast' non-collocate for go-back; return to + place/situation,,prep-collocate-2,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t07_i03,check,1K,verb,make sure,appropriate,NA,,careful,careful,1,He checked his email before leaving.,SVO-PP,make-sure sense forced by obj 'email' + temporal 'before leaving',minority-sense: check could mean inspect. Foil still non-collocate there.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t07_i03,check,1K,verb,make sure,appropriate,NA,,careful,careful,2,Please check the answers before leaving.,SVO-PP,make-sure sense forced by 'check the answers' + 'before leaving',minority: check=inspect. Foil still non-collocate there.,answer-obj,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t07_i03,check,1K,verb,make sure,appropriate,NA,,careful,careful,3,She checked the time on her watch.,SVO-PP,make-sure sense forced by 'checked the time on her watch',,time-obj,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t07_i03,check,1K,verb,make sure,inappropriate,b_collocation,b_collocation,careful,careful,1,He checked his storm before leaving.,SVO-PP,check + 'storm' as direct obj non-collocate (check email/time/answer/work standard),minority-sense: check could mean inspect. Foil still non-collocate there.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t07_i03,check,1K,verb,make sure,inappropriate,b_collocation,b_collocation,careful,careful,2,Please check the whispers before leaving.,SVO-PP,'check whispers' non-collocate; check answers/email/time/phone/mail standard,,object-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t07_i03,check,1K,verb,make sure,inappropriate,b_collocation,b_collocation,careful,careful,3,She checked the smell on her watch.,SVO-PP,'check the smell' non-collocate; check time/date/email/text standard,,object-collocate-2,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t08_i01,reply,1K,verb,say or write an answer to somebody,appropriate,NA,,routine,eligible,1,She will reply to his kind message.,SV-PP,answer sense forced by 'to his message'; modal 'will' keeps target as base form,,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t08_i01,reply,1K,verb,say or write an answer to somebody,appropriate,NA,,routine,eligible,2,She must reply to her friend.,SV-PP,answer sense forced by modal + 'reply to her friend'; modal keeps target as base form,,to-person,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t08_i01,reply,1K,verb,say or write an answer to somebody,appropriate,NA,,routine,eligible,3,He will reply with a letter.,SV-PP,answer sense forced by modal + 'reply with a letter',,with-frame,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t08_i01,reply,1K,verb,say or write an answer to somebody,inappropriate,b_collocation,b_collocation,routine,eligible,1,She will reply to his kind mountain.,SV-PP,'reply to X' with X = mountain non-collocate; reply to + message/letter/email/question standard,,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t08_i01,reply,1K,verb,say or write an answer to somebody,inappropriate,b_collocation,b_collocation,routine,eligible,2,She must reply to her mountain.,SV-PP,'reply to mountain' non-collocate; reply to + message/letter/email/question/person standard,,prep-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t08_i01,reply,1K,verb,say or write an answer to somebody,inappropriate,b_collocation,b_collocation,routine,eligible,3,He will reply with a tomato.,SV-PP,'reply with a tomato' non-collocate; reply with + letter/note/answer/call standard,,prep-collocate-2,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t08_i02,bring,1K,verb,carry to another place,appropriate,NA,,routine,eligible,1,Please bring your own water bottle.,SVO,carry-to-another-place sense forced by 'bring your own' + concrete obj,,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t08_i02,bring,1K,verb,carry to another place,appropriate,NA,,routine,eligible,2,She brought fresh bread to school.,SVO-PP,carry-to-another-place sense forced by 'brought fresh bread to school',,bread-obj,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t08_i02,bring,1K,verb,carry to another place,appropriate,NA,,routine,eligible,3,He brought his jacket to work.,SVO-PP,carry-to-another-place sense forced by 'brought his jacket to work',,jacket-obj,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t08_i02,bring,1K,verb,carry to another place,inappropriate,b_collocation,b_collocation,routine,eligible,1,Please bring your own angry bottle.,SVO,bring + 'angry' modifier on the object is non-collocate (cold/fresh/own/extra bottle natural),,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t08_i02,bring,1K,verb,carry to another place,inappropriate,b_collocation,b_collocation,routine,eligible,2,She brought fresh thunder to school.,SVO-PP,'bring fresh thunder' non-collocate; bring food/bread/lunch/gifts/news standard,,object-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t08_i02,bring,1K,verb,carry to another place,inappropriate,b_collocation,b_collocation,routine,eligible,3,He brought his hungry jacket to work.,SVO-PP,'hungry jacket' non-collocate; jacket modifiers: old/new/heavy/wet/warm standard,,modifier-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t08_i03,stare,1K,verb,look at for a long time,appropriate,NA,,routine,eligible,1,The boy stared at the sky.,SV-PP,look-at-long-time sense forced by 'at the sky' + animate subject,could read as a selectional. Input CSV labels b. Flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t08_i03,stare,1K,verb,look at for a long time,appropriate,NA,,routine,eligible,2,The man stared at the painting.,SV-PP,look-at-long-time sense forced by +human subject + 'at the painting',subject swap could be a; labeled b per draft.,at-painting,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t08_i03,stare,1K,verb,look at for a long time,appropriate,NA,,routine,eligible,3,She stared into his dark eyes.,SV-PP,look-at-long-time sense forced by +human subject + 'into his dark eyes',,into-frame,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t08_i03,stare,1K,verb,look at for a long time,inappropriate,b_collocation,b_collocation,routine,eligible,1,The stone stared at the sky.,SV-PP,subject 'stone' with 'stared at' is non-collocate at subject-level,could read as a selectional. Input CSV labels b. Flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t08_i03,stare,1K,verb,look at for a long time,inappropriate,b_collocation,b_collocation,routine,eligible,2,The tomato stared at the painting.,SV-PP,stare subject +animate required; 'tomato' -animate is non-collocate,,subject-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t08_i03,stare,1K,verb,look at for a long time,inappropriate,b_collocation,b_collocation,routine,eligible,3,She stared into his edible eyes.,SV-PP,'edible eyes' non-collocate modifier for body-part; dark/bright/blue/green/tired eyes standard,,modifier-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t09_i01,main,1K,adjective,most important,appropriate,NA,,careful,careful,1,She was the main guest yesterday.,SVC,most-important sense forced by copula + 'guest',,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t09_i01,main,1K,adjective,most important,appropriate,NA,,careful,careful,2,The main reason was very simple.,SVC,most-important sense forced by 'the main reason' + 'was simple',,reason-frame,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t09_i01,main,1K,adjective,most important,appropriate,NA,,careful,careful,3,He found the main gate open.,SVO,most-important sense forced by 'the main gate' + 'open',,gate-frame,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t09_i01,main,1K,adjective,most important,inappropriate,a_selectional,b_collocation,careful,careful,1,She was the main chicken yesterday.,SVC,main + 'chicken' non-collocate (main course/reason/idea/problem/guest standard),,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t09_i01,main,1K,adjective,most important,inappropriate,a_selectional,b_collocation,careful,careful,2,The main tomato was very simple.,SVC,'main tomato' non-collocate (main reason/course/idea/point/problem/gate standard),,modifier-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t09_i01,main,1K,adjective,most important,inappropriate,a_selectional,b_collocation,careful,careful,3,He found the main rainbow open.,SVO,'main rainbow' non-collocate; main + entity/feature/category head standard,,modifier-collocate-2,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t09_i02,bad,1K,adjective,not good,appropriate,NA,,careful,careful,1,That was a bad decision today.,SVC,not-good sense forced by 'was a bad' + 'decision',minority-sense: could mean 'naughty'. Foil fails there too.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t09_i02,bad,1K,adjective,not good,appropriate,NA,,careful,careful,2,It was a bad idea today.,SVC,not-good sense forced by 'was a bad idea',minority: bad=naughty. Foil fails there too.,idea-frame,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t09_i02,bad,1K,adjective,not good,appropriate,NA,,careful,careful,3,She had a bad day yesterday.,SVO-temporal,not-good sense forced by 'had a bad day',,day-frame,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t09_i02,bad,1K,adjective,not good,inappropriate,a_selectional,b_collocation,careful,careful,1,That was a bad triangle today.,SVC,'bad' + 'triangle' non-collocate (bad idea/day/news/habit/decision standard),minority-sense: could mean 'naughty'. Foil fails there too.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t09_i02,bad,1K,adjective,not good,inappropriate,a_selectional,b_collocation,careful,careful,2,It was a bad elbow today.,SVC,'bad elbow' in tested-sense frame non-collocate; bad idea/day/news/habit standard,,modifier-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t09_i02,bad,1K,adjective,not good,inappropriate,a_selectional,b_collocation,careful,careful,3,She had a bad rainbow yesterday.,SVO-temporal,'bad rainbow' non-collocate; bad + event/state/quality head standard,,modifier-collocate-2,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t09_i03,cold,1K,adjective,not hot,appropriate,NA,,careful,careful,1,The cold water felt really nice.,SVC,not-hot sense forced by concrete subj 'water' + 'felt nice',note: 'cold idea' can read metaphorically (unfeeling). Watch for idiom rescue; reviewer note.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t09_i03,cold,1K,adjective,not hot,appropriate,NA,,careful,careful,2,The cold soup sat on the table.,SV-PP,not-hot sense forced by +concrete 'soup' + 'on the table',metaphor risk: 'cold idea'. Use +concrete head.,soup-subject,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t09_i03,cold,1K,adjective,not hot,appropriate,NA,,careful,careful,3,He drank some very cold milk.,SVO,not-hot sense forced by 'drank' + 'milk',,milk-obj,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t09_i03,cold,1K,adjective,not hot,inappropriate,a_selectional,a_selectional,careful,careful,1,The cold idea felt really nice.,SVC,cold (temperature) requires +concrete/tangible; 'idea' is -concrete,note: 'cold idea' can read metaphorically (unfeeling). Watch for idiom rescue; reviewer note.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t09_i03,cold,1K,adjective,not hot,inappropriate,a_selectional,a_selectional,careful,careful,2,The cold promise sat on the table.,SV-PP,cold (temperature) needs +concrete; 'promise' is -concrete abstract — violates tangibility,,concrete-violation,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t09_i03,cold,1K,adjective,not hot,inappropriate,a_selectional,a_selectional,careful,careful,3,He drank some very cold rainbow.,SVO,cold (temperature) drinkable needs +liquid/+concrete; 'rainbow' is -concrete,,concrete-violation-2,claude-opus-drafting-v1-2026-04-19
uvlt_1k_t10_i01,definite,1K,adjective,certain,appropriate,NA,,careful,careful,1,His answer was a definite yes.,SVC,certain sense forced by copula + 'yes',,draft-v1,claude-opus-drafting-v1-2026-04-19
