group_id,item_id,target_word,target_level,target_POS,tested_sense_desc,condition,foil_type,foil_subtype,review_priority,candidate_id,approach_label,sentence_text,syntactic_frame,rationale,known_risks,r1_q1,r1_q2,r1_q3,r1_q4,r1_notes,r2_q1,r2_q2,r2_q3,r2_q4,r2_notes,r1_best_candidate,r1_blend_spec,r1_group_notes,r2_best_candidate,r2_blend_spec,r2_group_notes,adjudication_final_candidate,adjudication_notes
uvlt_1k_t06_i02_app,uvlt_1k_t06_i02,laugh,1K,verb,make a happy sound,appropriate,NA,,routine,2,subject-swap,The crowd laughed at the comedian.,SV-PP,make-happy-sound sense forced by +human subject 'crowd' + 'at the comedian',subject swap could read as selectional; labeled b per draft.,,,,,,,,,,,,,,,,,,
uvlt_1k_t06_i02_app,uvlt_1k_t06_i02,laugh,1K,verb,make a happy sound,appropriate,NA,,routine,3,during-frame,We laughed during the funny movie.,SV-PP,make-happy-sound sense forced by +human subject 'we' + 'during the funny movie',,,,,,,,,,,,,,,,,,,
uvlt_1k_t06_i02_inapp,uvlt_1k_t06_i02,laugh,1K,verb,make a happy sound,inappropriate,b_collocation,b_collocation,routine,1,draft-v1,The buildings laughed at his joke.,SV-PP,laugh with +animate subject required; 'buildings laughed' violates at selectional level but kept as b because target verb+prep frame preserved intact and swap is at subject-arg,note: subject swap can read as selectional (a). Reviewer should decide a vs b — flagging. CSV labels b per input.,,,,,,,,,,,,,,,,,,
uvlt_1k_t06_i02_inapp,uvlt_1k_t06_i02,laugh,1K,verb,make a happy sound,inappropriate,b_collocation,b_collocation,routine,2,subject-collocate,The bricks laughed at the comedian.,SV-PP,+animate subject required; 'bricks' is -animate (non-collocate as subject of laugh),,,,,,,,,,,,,,,,,,,
uvlt_1k_t06_i02_inapp,uvlt_1k_t06_i02,laugh,1K,verb,make a happy sound,inappropriate,b_collocation,b_collocation,routine,3,prep-collocate,We laughed during the funny kitchen.,SV-PP,'during the funny kitchen' is non-collocate PP for laugh (during the show/movie/speech standard),,,,,,,,,,,,,,,,,,,
uvlt_1k_t06_i03_app,uvlt_1k_t06_i03,forget,1K,verb,not remember,appropriate,NA,,routine,1,draft-v1,She always forgets her house keys.,SVO,not-remember sense forced by 'always' + obj 'keys',mild risk: 'pink keys' could be naturally pink. Violation is at collocational level of forget+<colored_tangible> combo.,,,,,,,,,,,,,,,,,,
uvlt_1k_t06_i03_app,uvlt_1k_t06_i03,forget,1K,verb,not remember,appropriate,NA,,routine,2,possessive-object,He forgot his friend's phone number.,SVO,not-remember sense forced by 'his friend's phone number',,,,,,,,,,,,,,,,,,,
uvlt_1k_t06_i03_app,uvlt_1k_t06_i03,forget,1K,verb,not remember,appropriate,NA,,routine,3,inf-frame,I forgot to lock the door.,SV-inf,not-remember sense forced by 'to lock the door',,,,,,,,,,,,,,,,,,,
uvlt_1k_t06_i03_inapp,uvlt_1k_t06_i03,forget,1K,verb,not remember,inappropriate,b_collocation,b_collocation,routine,1,draft-v1,She always forgets her pink keys.,SVO,'forget' + modifier 'pink' on the object is odd collocationally; typical: forget names/passwords/keys/birthdays — color on forgotten item unusual,mild risk: 'pink keys' could be naturally pink. Violation is at collocational level of forget+<colored_tangible> combo.,,,,,,,,,,,,,,,,,,
uvlt_1k_t06_i03_inapp,uvlt_1k_t06_i03,forget,1K,verb,not remember,inappropriate,b_collocation,b_collocation,routine,2,modifier-collocate,He forgot his friend's sleepy number.,SVO,'sleepy number' modifier non-collocate for forget-object (phone/house/passport/birthday number standard),,,,,,,,,,,,,,,,,,,
uvlt_1k_t06_i03_inapp,uvlt_1k_t06_i03,forget,1K,verb,not remember,inappropriate,b_collocation,b_collocation,routine,3,modifier-collocate-2,I forgot to lock the hungry door.,SV-inf,'hungry door' non-collocate; door modifiers: front/back/old/wooden/locked standard,,,,,,,,,,,,,,,,,,,
uvlt_1k_t07_i01_app,uvlt_1k_t07_i01,work,1K,verb,do things to get money,appropriate,NA,,careful,1,draft-v1,Her dad works at the factory.,SV-PP,do-things-for-money sense forced by 'at the factory',minority-sense target (function as work); foil still fails across senses.,,,,,,,,,,,,,,,,,,
uvlt_1k_t07_i01_app,uvlt_1k_t07_i01,work,1K,verb,do things to get money,appropriate,NA,,careful,2,at-location,Her mother worked at the hospital.,SV-PP,do-for-money sense forced by 'mother worked at the hospital',minority-sense target preserved.,,,,,,,,,,,,,,,,,,
uvlt_1k_t07_i01_app,uvlt_1k_t07_i01,work,1K,verb,do things to get money,appropriate,NA,,careful,3,for-frame,They worked for the local company.,SV-PP,do-for-money sense forced by 'worked for the local company',,,,,,,,,,,,,,,,,,,
uvlt_1k_t07_i01_inapp,uvlt_1k_t07_i01,work,1K,verb,do things to get money,inappropriate,b_collocation,b_collocation,careful,1,draft-v1,Her dad works at the apple.,SV-PP,'work at X' with X = concrete fruit is non-collocate; work at + workplace/company standard,minority-sense target (function as work); foil still fails across senses.,,,,,,,,,,,,,,,,,,
uvlt_1k_t07_i01_inapp,uvlt_1k_t07_i01,work,1K,verb,do things to get money,inappropriate,b_collocation,b_collocation,careful,2,prep-collocate,Her mother worked at the orange.,SV-PP,'worked at the orange' non-collocate; workplace nouns: hospital/bank/factory/office/shop standard,,,,,,,,,,,,,,,,,,,
uvlt_1k_t07_i01_inapp,uvlt_1k_t07_i01,work,1K,verb,do things to get money,inappropriate,b_collocation,b_collocation,careful,3,prep-collocate-2,They worked for the local triangle.,SV-PP,'worked for the triangle' non-collocate; work for + organization/company/person standard,,,,,,,,,,,,,,,,,,,
uvlt_1k_t07_i02_app,uvlt_1k_t07_i02,return,1K,verb,go back again,appropriate,NA,,careful,1,draft-v1,She returned home after the party.,SV-PP or SVO-PP,go-back sense forced by 'home' + 'after',minority-sense: return something. Foil works because b-collocate check is on object selection.,,,,,,,,,,,,,,,,,,
uvlt_1k_t07_i02_app,uvlt_1k_t07_i02,return,1K,verb,go back again,appropriate,NA,,careful,2,from-frame,The soldiers returned from the war.,SV-PP,go-back sense forced by +human subject + 'from the war',minority-sense: return an object. Foil works on go-back sense.,,,,,,,,,,,,,,,,,,
uvlt_1k_t07_i02_app,uvlt_1k_t07_i02,return,1K,verb,go back again,appropriate,NA,,careful,3,to-frame,She returned to the empty office.,SV-PP,go-back sense forced by 'returned to the empty office',,,,,,,,,,,,,,,,,,,
uvlt_1k_t07_i02_inapp,uvlt_1k_t07_i02,return,1K,verb,go back again,inappropriate,b_collocation,b_collocation,careful,1,draft-v1,She returned a song after the party.,SV-PP or SVO-PP,return + direct obj 'song' non-collocate (return books/calls/emails/keys standard),minority-sense: return something. Foil works because b-collocate check is on object selection.,,,,,,,,,,,,,,,,,,
uvlt_1k_t07_i02_inapp,uvlt_1k_t07_i02,return,1K,verb,go back again,inappropriate,b_collocation,b_collocation,careful,2,prep-collocate,The soldiers returned from the thunder.,SV-PP,'returned from the thunder' non-collocate; return from + place/event standard (war/trip/journey/vacation),,,,,,,,,,,,,,,,,,,
uvlt_1k_t07_i02_inapp,uvlt_1k_t07_i02,return,1K,verb,go back again,inappropriate,b_collocation,b_collocation,careful,3,prep-collocate-2,She returned to the empty breakfast.,SV-PP,'returned to the empty breakfast' non-collocate for go-back; return to + place/situation,,,,,,,,,,,,,,,,,,,
uvlt_1k_t07_i03_app,uvlt_1k_t07_i03,check,1K,verb,make sure,appropriate,NA,,careful,1,draft-v1,He checked his email before leaving.,SVO-PP,make-sure sense forced by obj 'email' + temporal 'before leaving',minority-sense: check could mean inspect. Foil still non-collocate there.,,,,,,,,,,,,,,,,,,
uvlt_1k_t07_i03_app,uvlt_1k_t07_i03,check,1K,verb,make sure,appropriate,NA,,careful,2,answer-obj,Please check the answers before leaving.,SVO-PP,make-sure sense forced by 'check the answers' + 'before leaving',minority: check=inspect. Foil still non-collocate there.,,,,,,,,,,,,,,,,,,
uvlt_1k_t07_i03_app,uvlt_1k_t07_i03,check,1K,verb,make sure,appropriate,NA,,careful,3,time-obj,She checked the time on her watch.,SVO-PP,make-sure sense forced by 'checked the time on her watch',,,,,,,,,,,,,,,,,,,
uvlt_1k_t07_i03_inapp,uvlt_1k_t07_i03,check,1K,verb,make sure,inappropriate,b_collocation,b_collocation,careful,1,draft-v1,He checked his storm before leaving.,SVO-PP,check + 'storm' as direct obj non-collocate (check email/time/answer/work standard),minority-sense: check could mean inspect. Foil still non-collocate there.,,,,,,,,,,,,,,,,,,
uvlt_1k_t07_i03_inapp,uvlt_1k_t07_i03,check,1K,verb,make sure,inappropriate,b_collocation,b_collocation,careful,2,object-collocate,Please check the whispers before leaving.,SVO-PP,'check whispers' non-collocate; check answers/email/time/phone/mail standard,,,,,,,,,,,,,,,,,,,
uvlt_1k_t07_i03_inapp,uvlt_1k_t07_i03,check,1K,verb,make sure,inappropriate,b_collocation,b_collocation,careful,3,object-collocate-2,She checked the smell on her watch.,SVO-PP,'check the smell' non-collocate; check time/date/email/text standard,,,,,,,,,,,,,,,,,,,
uvlt_1k_t08_i01_app,uvlt_1k_t08_i01,reply,1K,verb,say or write an answer to somebody,appropriate,NA,,routine,1,draft-v1,She will reply to his kind message.,SV-PP,answer sense forced by 'to his message'; modal 'will' keeps target as base form,,,,,,,,,,,,,,,,,,,
uvlt_1k_t08_i01_app,uvlt_1k_t08_i01,reply,1K,verb,say or write an answer to somebody,appropriate,NA,,routine,2,to-person,She must reply to her friend.,SV-PP,answer sense forced by modal + 'reply to her friend'; modal keeps target as base form,,,,,,,,,,,,,,,,,,,
uvlt_1k_t08_i01_app,uvlt_1k_t08_i01,reply,1K,verb,say or write an answer to somebody,appropriate,NA,,routine,3,with-frame,He will reply with a letter.,SV-PP,answer sense forced by modal + 'reply with a letter',,,,,,,,,,,,,,,,,,,
uvlt_1k_t08_i01_inapp,uvlt_1k_t08_i01,reply,1K,verb,say or write an answer to somebody,inappropriate,b_collocation,b_collocation,routine,1,draft-v1,She will reply to his kind mountain.,SV-PP,'reply to X' with X = mountain non-collocate; reply to + message/letter/email/question standard,,,,,,,,,,,,,,,,,,,
uvlt_1k_t08_i01_inapp,uvlt_1k_t08_i01,reply,1K,verb,say or write an answer to somebody,inappropriate,b_collocation,b_collocation,routine,2,prep-collocate,She must reply to her mountain.,SV-PP,'reply to mountain' non-collocate; reply to + message/letter/email/question/person standard,,,,,,,,,,,,,,,,,,,
uvlt_1k_t08_i01_inapp,uvlt_1k_t08_i01,reply,1K,verb,say or write an answer to somebody,inappropriate,b_collocation,b_collocation,routine,3,prep-collocate-2,He will reply with a tomato.,SV-PP,'reply with a tomato' non-collocate; reply with + letter/note/answer/call standard,,,,,,,,,,,,,,,,,,,
uvlt_1k_t08_i02_app,uvlt_1k_t08_i02,bring,1K,verb,carry to another place,appropriate,NA,,routine,1,draft-v1,Please bring your own water bottle.,SVO,carry-to-another-place sense forced by 'bring your own' + concrete obj,,,,,,,,,,,,,,,,,,,
uvlt_1k_t08_i02_app,uvlt_1k_t08_i02,bring,1K,verb,carry to another place,appropriate,NA,,routine,2,bread-obj,She brought fresh bread to school.,SVO-PP,carry-to-another-place sense forced by 'brought fresh bread to school',,,,,,,,,,,,,,,,,,,
uvlt_1k_t08_i02_app,uvlt_1k_t08_i02,bring,1K,verb,carry to another place,appropriate,NA,,routine,3,jacket-obj,He brought his jacket to work.,SVO-PP,carry-to-another-place sense forced by 'brought his jacket to work',,,,,,,,,,,,,,,,,,,
uvlt_1k_t08_i02_inapp,uvlt_1k_t08_i02,bring,1K,verb,carry to another place,inappropriate,b_collocation,b_collocation,routine,1,draft-v1,Please bring your own angry bottle.,SVO,bring + 'angry' modifier on the object is non-collocate (cold/fresh/own/extra bottle natural),,,,,,,,,,,,,,,,,,,
uvlt_1k_t08_i02_inapp,uvlt_1k_t08_i02,bring,1K,verb,carry to another place,inappropriate,b_collocation,b_collocation,routine,2,object-collocate,She brought fresh thunder to school.,SVO-PP,'bring fresh thunder' non-collocate; bring food/bread/lunch/gifts/news standard,,,,,,,,,,,,,,,,,,,
uvlt_1k_t08_i02_inapp,uvlt_1k_t08_i02,bring,1K,verb,carry to another place,inappropriate,b_collocation,b_collocation,routine,3,modifier-collocate,He brought his hungry jacket to work.,SVO-PP,'hungry jacket' non-collocate; jacket modifiers: old/new/heavy/wet/warm standard,,,,,,,,,,,,,,,,,,,
uvlt_1k_t08_i03_app,uvlt_1k_t08_i03,stare,1K,verb,look at for a long time,appropriate,NA,,routine,1,draft-v1,The boy stared at the sky.,SV-PP,look-at-long-time sense forced by 'at the sky' + animate subject,could read as a selectional. Input CSV labels b. Flag.,,,,,,,,,,,,,,,,,,
uvlt_1k_t08_i03_app,uvlt_1k_t08_i03,stare,1K,verb,look at for a long time,appropriate,NA,,routine,2,at-painting,The man stared at the painting.,SV-PP,look-at-long-time sense forced by +human subject + 'at the painting',subject swap could be a; labeled b per draft.,,,,,,,,,,,,,,,,,,
uvlt_1k_t08_i03_app,uvlt_1k_t08_i03,stare,1K,verb,look at for a long time,appropriate,NA,,routine,3,into-frame,She stared into his dark eyes.,SV-PP,look-at-long-time sense forced by +human subject + 'into his dark eyes',,,,,,,,,,,,,,,,,,,
uvlt_1k_t08_i03_inapp,uvlt_1k_t08_i03,stare,1K,verb,look at for a long time,inappropriate,b_collocation,b_collocation,routine,1,draft-v1,The stone stared at the sky.,SV-PP,subject 'stone' with 'stared at' is non-collocate at subject-level,could read as a selectional. Input CSV labels b. Flag.,,,,,,,,,,,,,,,,,,
uvlt_1k_t08_i03_inapp,uvlt_1k_t08_i03,stare,1K,verb,look at for a long time,inappropriate,b_collocation,b_collocation,routine,2,subject-collocate,The tomato stared at the painting.,SV-PP,stare subject +animate required; 'tomato' -animate is non-collocate,,,,,,,,,,,,,,,,,,,
uvlt_1k_t08_i03_inapp,uvlt_1k_t08_i03,stare,1K,verb,look at for a long time,inappropriate,b_collocation,b_collocation,routine,3,modifier-collocate,She stared into his edible eyes.,SV-PP,'edible eyes' non-collocate modifier for body-part; dark/bright/blue/green/tired eyes standard,,,,,,,,,,,,,,,,,,,
uvlt_1k_t09_i01_app,uvlt_1k_t09_i01,main,1K,adjective,most important,appropriate,NA,,careful,1,draft-v1,She was the main guest yesterday.,SVC,most-important sense forced by copula + 'guest',,,,,,,,,,,,,,,,,,,
uvlt_1k_t09_i01_app,uvlt_1k_t09_i01,main,1K,adjective,most important,appropriate,NA,,careful,2,reason-frame,The main reason was very simple.,SVC,most-important sense forced by 'the main reason' + 'was simple',,,,,,,,,,,,,,,,,,,
uvlt_1k_t09_i01_app,uvlt_1k_t09_i01,main,1K,adjective,most important,appropriate,NA,,careful,3,gate-frame,He found the main gate open.,SVO,most-important sense forced by 'the main gate' + 'open',,,,,,,,,,,,,,,,,,,
uvlt_1k_t09_i01_inapp,uvlt_1k_t09_i01,main,1K,adjective,most important,inappropriate,a_selectional,b_collocation,careful,1,draft-v1,She was the main chicken yesterday.,SVC,main + 'chicken' non-collocate (main course/reason/idea/problem/guest standard),,,,,,,,,,,,,,,,,,,
uvlt_1k_t09_i01_inapp,uvlt_1k_t09_i01,main,1K,adjective,most important,inappropriate,a_selectional,b_collocation,careful,2,modifier-collocate,The main tomato was very simple.,SVC,'main tomato' non-collocate (main reason/course/idea/point/problem/gate standard),,,,,,,,,,,,,,,,,,,
uvlt_1k_t09_i01_inapp,uvlt_1k_t09_i01,main,1K,adjective,most important,inappropriate,a_selectional,b_collocation,careful,3,modifier-collocate-2,He found the main rainbow open.,SVO,'main rainbow' non-collocate; main + entity/feature/category head standard,,,,,,,,,,,,,,,,,,,
uvlt_1k_t09_i02_app,uvlt_1k_t09_i02,bad,1K,adjective,not good,appropriate,NA,,careful,1,draft-v1,That was a bad decision today.,SVC,not-good sense forced by 'was a bad' + 'decision',minority-sense: could mean 'naughty'. Foil fails there too.,,,,,,,,,,,,,,,,,,
uvlt_1k_t09_i02_app,uvlt_1k_t09_i02,bad,1K,adjective,not good,appropriate,NA,,careful,2,idea-frame,It was a bad idea today.,SVC,not-good sense forced by 'was a bad idea',minority: bad=naughty. Foil fails there too.,,,,,,,,,,,,,,,,,,
uvlt_1k_t09_i02_app,uvlt_1k_t09_i02,bad,1K,adjective,not good,appropriate,NA,,careful,3,day-frame,She had a bad day yesterday.,SVO-temporal,not-good sense forced by 'had a bad day',,,,,,,,,,,,,,,,,,,
uvlt_1k_t09_i02_inapp,uvlt_1k_t09_i02,bad,1K,adjective,not good,inappropriate,a_selectional,b_collocation,careful,1,draft-v1,That was a bad triangle today.,SVC,'bad' + 'triangle' non-collocate (bad idea/day/news/habit/decision standard),minority-sense: could mean 'naughty'. Foil fails there too.,,,,,,,,,,,,,,,,,,
uvlt_1k_t09_i02_inapp,uvlt_1k_t09_i02,bad,1K,adjective,not good,inappropriate,a_selectional,b_collocation,careful,2,modifier-collocate,It was a bad elbow today.,SVC,'bad elbow' in tested-sense frame non-collocate; bad idea/day/news/habit standard,,,,,,,,,,,,,,,,,,,
uvlt_1k_t09_i02_inapp,uvlt_1k_t09_i02,bad,1K,adjective,not good,inappropriate,a_selectional,b_collocation,careful,3,modifier-collocate-2,She had a bad rainbow yesterday.,SVO-temporal,'bad rainbow' non-collocate; bad + event/state/quality head standard,,,,,,,,,,,,,,,,,,,
uvlt_1k_t09_i03_app,uvlt_1k_t09_i03,cold,1K,adjective,not hot,appropriate,NA,,careful,1,draft-v1,The cold water felt really nice.,SVC,not-hot sense forced by concrete subj 'water' + 'felt nice',note: 'cold idea' can read metaphorically (unfeeling). Watch for idiom rescue; reviewer note.,,,,,,,,,,,,,,,,,,
uvlt_1k_t09_i03_app,uvlt_1k_t09_i03,cold,1K,adjective,not hot,appropriate,NA,,careful,2,soup-subject,The cold soup sat on the table.,SV-PP,not-hot sense forced by +concrete 'soup' + 'on the table',metaphor risk: 'cold idea'. Use +concrete head.,,,,,,,,,,,,,,,,,,
uvlt_1k_t09_i03_app,uvlt_1k_t09_i03,cold,1K,adjective,not hot,appropriate,NA,,careful,3,milk-obj,He drank some very cold milk.,SVO,not-hot sense forced by 'drank' + 'milk',,,,,,,,,,,,,,,,,,,
uvlt_1k_t09_i03_inapp,uvlt_1k_t09_i03,cold,1K,adjective,not hot,inappropriate,a_selectional,a_selectional,careful,1,draft-v1,The cold idea felt really nice.,SVC,cold (temperature) requires +concrete/tangible; 'idea' is -concrete,note: 'cold idea' can read metaphorically (unfeeling). Watch for idiom rescue; reviewer note.,,,,,,,,,,,,,,,,,,
uvlt_1k_t09_i03_inapp,uvlt_1k_t09_i03,cold,1K,adjective,not hot,inappropriate,a_selectional,a_selectional,careful,2,concrete-violation,The cold promise sat on the table.,SV-PP,cold (temperature) needs +concrete; 'promise' is -concrete abstract — violates tangibility,,,,,,,,,,,,,,,,,,,
uvlt_1k_t09_i03_inapp,uvlt_1k_t09_i03,cold,1K,adjective,not hot,inappropriate,a_selectional,a_selectional,careful,3,concrete-violation-2,He drank some very cold rainbow.,SVO,cold (temperature) drinkable needs +liquid/+concrete; 'rainbow' is -concrete,,,,,,,,,,,,,,,,,,,
uvlt_1k_t10_i01_app,uvlt_1k_t10_i01,definite,1K,adjective,certain,appropriate,NA,,careful,1,draft-v1,His answer was a definite yes.,SVC,certain sense forced by copula + 'yes',,,,,,,,,,,,,,,,,,,
uvlt_1k_t10_i01_app,uvlt_1k_t10_i01,definite,1K,adjective,certain,appropriate,NA,,careful,2,answer-frame,We need a definite answer today.,SVO,certain sense forced by 'need a definite answer',,,,,,,,,,,,,,,,,,,
uvlt_1k_t10_i01_app,uvlt_1k_t10_i01,definite,1K,adjective,certain,appropriate,NA,,careful,3,improvement-frame,There is a definite improvement now.,SV-NP,certain sense forced by 'a definite improvement',,,,,,,,,,,,,,,,,,,
uvlt_1k_t10_i01_inapp,uvlt_1k_t10_i01,definite,1K,adjective,certain,inappropriate,a_selectional,b_collocation,careful,1,draft-v1,His answer was a definite potato.,SVC,definite + 'potato' non-collocate (definite answer/yes/no/plan/improvement standard),,,,,,,,,,,,,,,,,,,
